Date,old_column,Column,Age_Range,Cases,Daily Cases,Diff
2020-07-30,Aged25to34,Aged,25-34,4403,8.0,-3.0
2020-07-30,HospitalisedAged45to54,Hospitalised Aged,45-54,442,0.0,0.0
2020-07-30,HospitalisedAged85up,Hospitalised Aged,85+,473,0.0,0.0
2020-07-30,Aged65to74,Aged,65-74,1833,1.0,0.0
2020-07-30,Female,Female,,14810,11.0,-8.0
2020-07-30,Unknown,Unknown,,3,0.0,0.0
2020-07-30,HospitalisedAged75to84,Hospitalised Aged,75-84,741,0.0,0.0
2020-07-30,Aged15to24,Aged,15-24,1984,1.0,-6.0
2020-07-30,Aged45to54,Aged,45-54,4635,0.0,-5.0
2020-07-30,Median_Age,Median Age,,29,-4.0,0.0
2020-07-30,ClustersNotified,Clusters Notified,,2303,12.0,3.0
2020-07-30,ConfirmedCovidCases,Confirmed Covid Cases,,85,NaN,71.0
2020-07-30,RequiringICUCovidCases,Requiring Covid Cases,,438,0.0,-1.0
2020-07-30,Aged1to4,Aged,1-4,191,2.0,1.0
2020-07-30,Aged5to14,Aged,5-14,348,1.0,-2.0
2020-07-30,HospitalisedAged35to44,Hospitalised Aged,35-44,271,0.0,0.0
2020-07-30,Aged35to44,Aged,35-44,4563,0.0,-7.0
2020-07-30,Aged75to84,Aged,75-84,2303,0.0,-1.0
2020-07-30,Aged85up,Aged,85+,2374,0.0,0.0
2020-07-30,HospitalisedAged5to14,Hospitalised Aged,5-14,18,0.0,0.0
2020-07-30,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26027,NaN,85.0
2020-07-30,HospitalisedAged25to34,Hospitalised Aged,25-34,198,0.0,0.0
2020-07-30,HospitalisedAged55to64,Hospitalised Aged,55-64,492,0.0,-2.0
2020-07-30,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26027,NaN,85.0
2020-07-30,Male,Male,,11115,3.0,-17.0
2020-07-30,Aged55to64,Aged,55-64,3281,1.0,-2.0
2020-07-30,HospitalisedCovidCases,Hospitalised Covid Cases,,3322,1.0,-1.0
2020-07-30,HospitalisedAged15to24,Hospitalised Aged,15-24,73,0.0,0.0
2020-07-31,Aged25to34,Aged,25-34,4418,15.0,7.0
2020-07-31,HospitalisedAged55to64,Hospitalised Aged,55-64,492,0.0,0.0
2020-07-31,Aged45to54,Aged,45-54,4651,16.0,16.0
2020-07-31,Aged75to84,Aged,75-84,2304,1.0,1.0
2020-07-31,Aged1to4,Aged,1-4,198,7.0,5.0
2020-07-31,Female,Female,,14841,31.0,20.0
2020-07-31,HospitalisedAged65to74,Hospitalised Aged,65-74,589,0.0,0.0
2020-07-31,Aged85up,Aged,85+,2376,2.0,2.0
2020-07-31,Aged65to74,Aged,65-74,1835,2.0,1.0
2020-07-31,HospitalisedAged45to54,Hospitalised Aged,45-54,442,0.0,0.0
2020-07-31,HospitalisedAged35to44,Hospitalised Aged,35-44,272,1.0,1.0
2020-07-31,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26065,NaN,38.0
2020-07-31,HospitalisedAged5,Hospitalised Aged,1-4,24,0.0,-1.0
2020-07-31,Unknown,Unknown,,3,0.0,0.0
2020-07-31,HospitalisedCovidCases,Hospitalised Covid Cases,,3323,1.0,0.0
2020-07-31,ClustersNotified,Clusters Notified,,2307,4.0,-8.0
2020-07-31,HospitalisedAged25to34,Hospitalised Aged,25-34,198,0.0,0.0
2020-07-31,RequiringICUCovidCases,Requiring Covid Cases,,438,0.0,0.0
2020-07-31,ConfirmedCovidCases,Confirmed Covid Cases,,38,NaN,-47.0
2020-07-31,Aged5to14,Aged,5-14,356,8.0,7.0
2020-07-31,HospitalisedAged85up,Hospitalised Aged,85+,473,0.0,0.0
2020-07-31,Median_Age,Median Age,,29,0.0,4.0
2020-07-31,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,8484,3.0,1.0
2020-07-31,HospitalisedAged75to84,Hospitalised Aged,75-84,741,0.0,0.0
2020-07-31,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26065,NaN,38.0
2020-07-31,HospitalisedAged5to14,Hospitalised Aged,5-14,18,0.0,0.0
2020-07-31,Aged55to64,Aged,55-64,3286,5.0,4.0
2020-07-31,Aged15to24,Aged,15-24,2003,19.0,18.0
2020-07-31,Aged35to44,Aged,35-44,4572,9.0,9.0
2020-07-31,Male,Male,,11168,53.0,50.0
2020-07-31,HospitalisedAged15to24,Hospitalised Aged,15-24,73,0.0,0.0
2020-08-01,Median_Age,Median Age,,30,1.0,1.0
2020-08-01,ClustersNotified,Clusters Notified,,2313,6.0,2.0
2020-08-01,HospitalisedAged65to74,Hospitalised Aged,65-74,589,0.0,0.0
2020-08-01,Unknown,Unknown,,3,0.0,0.0
2020-08-01,HospitalisedAged35to44,Hospitalised Aged,35-44,272,0.0,-1.0
2020-08-01,HospitalisedAged5to14,Hospitalised Aged,5-14,18,0.0,0.0
2020-08-01,Aged45to54,Aged,45-54,4657,6.0,-10.0
2020-08-01,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26109,NaN,44.0
2020-08-01,Female,Female,,14858,17.0,-14.0
2020-08-01,HospitalisedCovidCases,Hospitalised Covid Cases,,3323,0.0,-1.0
2020-08-01,HospitalisedAged45to54,Hospitalised Aged,45-54,442,0.0,0.0
2020-08-01,HospitalisedAged25to34,Hospitalised Aged,25-34,198,0.0,0.0
2020-08-01,Male,Male,,11192,24.0,-29.0
2020-08-01,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,8485,1.0,-2.0
2020-08-01,HospitalisedAged55to64,Hospitalised Aged,55-64,492,0.0,0.0
2020-08-01,HospitalisedAged75to84,Hospitalised Aged,75-84,741,0.0,0.0
2020-08-01,Aged5to14,Aged,5-14,358,2.0,-6.0
2020-08-01,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26109,NaN,44.0
2020-08-01,HospitalisedAged15to24,Hospitalised Aged,15-24,73,0.0,0.0
2020-08-01,Aged75to84,Aged,75-84,2304,0.0,-1.0
2020-08-01,Aged55to64,Aged,55-64,3287,1.0,-4.0
2020-08-01,Aged85up,Aged,85+,2377,1.0,-1.0
2020-08-01,Aged35to44,Aged,35-44,4578,6.0,-3.0
2020-08-01,Aged25to34,Aged,25-34,4431,13.0,-2.0
2020-08-01,Aged15to24,Aged,15-24,2014,11.0,-8.0
2020-08-01,HospitalisedAged85up,Hospitalised Aged,85+,473,0.0,0.0
2020-08-01,RequiringICUCovidCases,Requiring Covid Cases,,438,0.0,0.0
2020-08-01,Aged65to74,Aged,65-74,1836,1.0,-1.0
2020-08-01,Aged1to4,Aged,1-4,198,0.0,-7.0
2020-08-01,HospitalisedAged5,Hospitalised Aged,1-4,24,0.0,0.0
2020-08-01,ConfirmedCovidCases,Confirmed Covid Cases,,45,NaN,7.0
2020-08-02,HospitalisedAged65to74,Hospitalised Aged,65-74,589,0.0,0.0
2020-08-02,Aged85up,Aged,85+,2377,0.0,-1.0
2020-08-02,HospitalisedAged5to14,Hospitalised Aged,5-14,18,0.0,0.0
2020-08-02,HospitalisedCovidCases,Hospitalised Covid Cases,,3325,2.0,2.0
2020-08-02,Unknown,Unknown,,3,0.0,0.0
2020-08-02,Aged1to4,Aged,1-4,200,2.0,2.0
2020-08-02,ConfirmedCovidCases,Confirmed Covid Cases,,53,NaN,8.0
2020-08-02,ClustersNotified,Clusters Notified,,2318,5.0,-1.0
2020-08-02,HospitalisedAged55to64,Hospitalised Aged,55-64,492,0.0,0.0
2020-08-02,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26162,NaN,53.0
2020-08-02,Aged5to14,Aged,5-14,363,5.0,3.0
2020-08-02,Median_Age,Median Age,,34,4.0,3.0
2020-08-02,HospitalisedAged85up,Hospitalised Aged,85+,473,0.0,0.0
2020-08-02,Aged65to74,Aged,65-74,1837,1.0,0.0
2020-08-02,Aged55to64,Aged,55-64,3289,2.0,1.0
2020-08-02,HospitalisedAged75to84,Hospitalised Aged,75-84,741,0.0,0.0
2020-08-02,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26162,NaN,53.0
2020-08-02,HospitalisedAged15to24,Hospitalised Aged,15-24,73,0.0,0.0
2020-08-02,RequiringICUCovidCases,Requiring Covid Cases,,438,0.0,0.0
2020-08-02,Aged15to24,Aged,15-24,2020,6.0,-5.0
2020-08-02,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,8488,3.0,2.0
2020-08-02,Male,Male,,11212,20.0,-4.0
2020-08-02,HospitalisedAged5,Hospitalised Aged,1-4,24,0.0,0.0
2020-08-02,HospitalisedAged35to44,Hospitalised Aged,35-44,272,0.0,0.0
2020-08-02,Aged25to34,Aged,25-34,4440,9.0,-4.0
2020-08-02,Aged45to54,Aged,45-54,4664,7.0,1.0
2020-08-02,Female,Female,,14881,23.0,6.0
2020-08-02,HospitalisedAged25to34,Hospitalised Aged,25-34,199,1.0,1.0
2020-08-02,HospitalisedAged45to54,Hospitalised Aged,45-54,443,1.0,1.0
2020-08-02,Aged35to44,Aged,35-44,4588,10.0,4.0
2020-08-02,Aged75to84,Aged,75-84,2305,1.0,1.0
2020-08-03,Aged1to4,Aged,1-4,206,6.0,4.0
2020-08-03,Aged65to74,Aged,65-74,1840,3.0,2.0
2020-08-03,Aged45to54,Aged,45-54,4668,4.0,-3.0
2020-08-03,HospitalisedAged45to54,Hospitalised Aged,45-54,443,0.0,-1.0
2020-08-03,HospitalisedAged85up,Hospitalised Aged,85+,473,0.0,0.0
2020-08-03,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,8493,5.0,2.0
2020-08-03,HospitalisedCovidCases,Hospitalised Covid Cases,,3326,1.0,-1.0
2020-08-03,ConfirmedCovidCases,Confirmed Covid Cases,,46,NaN,-7.0
2020-08-03,HospitalisedAged15to24,Hospitalised Aged,15-24,73,0.0,0.0
2020-08-03,Aged25to34,Aged,25-34,4452,12.0,3.0
2020-08-03,Aged5to14,Aged,5-14,369,6.0,1.0
2020-08-03,Aged55to64,Aged,55-64,3291,2.0,0.0
2020-08-03,Aged15to24,Aged,15-24,2029,9.0,3.0
2020-08-03,HospitalisedAged5,Hospitalised Aged,1-4,24,0.0,0.0
2020-08-03,Male,Male,,11239,27.0,7.0
2020-08-03,Aged75to84,Aged,75-84,2307,2.0,1.0
2020-08-03,Aged35to44,Aged,35-44,4597,9.0,-1.0
2020-08-03,Unknown,Unknown,,3,0.0,0.0
2020-08-03,HospitalisedAged25to34,Hospitalised Aged,25-34,199,0.0,-1.0
2020-08-03,Female,Female,,14907,26.0,3.0
2020-08-03,HospitalisedAged35to44,Hospitalised Aged,35-44,272,0.0,0.0
2020-08-03,HospitalisedAged75to84,Hospitalised Aged,75-84,741,0.0,0.0
2020-08-03,ClustersNotified,Clusters Notified,,2319,1.0,-4.0
2020-08-03,Aged85up,Aged,85+,2377,0.0,0.0
2020-08-03,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26208,NaN,46.0
2020-08-03,HospitalisedAged55to64,Hospitalised Aged,55-64,493,1.0,1.0
2020-08-03,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26208,NaN,46.0
2020-08-03,RequiringICUCovidCases,Requiring Covid Cases,,438,0.0,0.0
2020-08-03,HospitalisedAged65to74,Hospitalised Aged,65-74,589,0.0,0.0
2020-08-03,Median_Age,Median Age,,30,-4.0,-8.0
2020-08-03,HospitalisedAged5to14,Hospitalised Aged,5-14,18,0.0,0.0
2020-08-04,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,8494,1.0,-4.0
2020-08-04,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26253,NaN,45.0
2020-08-04,HospitalisedAged55to64,Hospitalised Aged,55-64,493,0.0,-1.0
2020-08-04,Aged5to14,Aged,5-14,373,4.0,-2.0
2020-08-04,HospitalisedCovidCases,Hospitalised Covid Cases,,3328,2.0,1.0
2020-08-04,Aged75to84,Aged,75-84,2307,0.0,-2.0
2020-08-04,Aged1to4,Aged,1-4,208,2.0,-4.0
2020-08-04,ClustersNotified,Clusters Notified,,2321,2.0,1.0
2020-08-04,HospitalisedAged75to84,Hospitalised Aged,75-84,741,0.0,0.0
2020-08-04,HospitalisedAged85up,Hospitalised Aged,85+,473,0.0,0.0
2020-08-04,HospitalisedAged15to24,Hospitalised Aged,15-24,73,0.0,0.0
2020-08-04,Male,Male,,11266,27.0,0.0
2020-08-04,Aged35to44,Aged,35-44,4602,5.0,-4.0
2020-08-04,Unknown,Unknown,,3,0.0,0.0
2020-08-04,HospitalisedAged25to34,Hospitalised Aged,25-34,200,1.0,1.0
2020-08-04,Aged15to24,Aged,15-24,2037,8.0,-1.0
2020-08-04,HospitalisedAged35to44,Hospitalised Aged,35-44,272,0.0,0.0
2020-08-04,Aged85up,Aged,85+,2377,0.0,0.0
2020-08-04,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26253,NaN,45.0
2020-08-04,Median_Age,Median Age,,28,-2.0,2.0
2020-08-04,Aged55to64,Aged,55-64,3293,2.0,0.0
2020-08-04,RequiringICUCovidCases,Requiring Covid Cases,,438,0.0,0.0
2020-08-04,Female,Female,,14925,18.0,-8.0
2020-08-04,Aged45to54,Aged,45-54,4672,4.0,0.0
2020-08-04,Aged65to74,Aged,65-74,1841,1.0,-2.0
2020-08-04,HospitalisedAged5to14,Hospitalised Aged,5-14,18,0.0,0.0
2020-08-04,HospitalisedAged45to54,Hospitalised Aged,45-54,443,0.0,0.0
2020-08-04,Aged25to34,Aged,25-34,4471,19.0,7.0
2020-08-04,HospitalisedAged5,Hospitalised Aged,1-4,24,0.0,0.0
2020-08-04,ConfirmedCovidCases,Confirmed Covid Cases,,44,NaN,-2.0
2020-08-04,HospitalisedAged65to74,Hospitalised Aged,65-74,590,1.0,1.0
2020-08-05,HospitalisedAged15to24,Hospitalised Aged,15-24,73,0.0,0.0
2020-08-05,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26303,NaN,50.0
2020-08-05,Aged85up,Aged,85+,2377,0.0,0.0
2020-08-05,Aged65to74,Aged,65-74,1841,0.0,-1.0
2020-08-05,Aged35to44,Aged,35-44,4611,9.0,4.0
2020-08-05,Aged5to14,Aged,5-14,373,0.0,-4.0
2020-08-05,HospitalisedAged5,Hospitalised Aged,1-4,24,0.0,0.0
2020-08-05,Aged25to34,Aged,25-34,4488,17.0,-2.0
2020-08-05,Aged45to54,Aged,45-54,4679,7.0,3.0
2020-08-05,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26303,NaN,50.0
2020-08-05,Median_Age,Median Age,,32,4.0,6.0
2020-08-05,HospitalisedAged65to74,Hospitalised Aged,65-74,590,0.0,-1.0
2020-08-05,Female,Female,,14935,10.0,-8.0
2020-08-05,Aged55to64,Aged,55-64,3296,3.0,1.0
2020-08-05,ClustersNotified,Clusters Notified,,2323,2.0,0.0
2020-08-05,Aged15to24,Aged,15-24,2044,7.0,-1.0
2020-08-05,HospitalisedAged25to34,Hospitalised Aged,25-34,200,0.0,-1.0
2020-08-05,HospitalisedAged5to14,Hospitalised Aged,5-14,18,0.0,0.0
2020-08-05,RequiringICUCovidCases,Requiring Covid Cases,,438,0.0,0.0
2020-08-05,HospitalisedAged45to54,Hospitalised Aged,45-54,443,0.0,0.0
2020-08-05,HospitalisedAged85up,Hospitalised Aged,85+,473,0.0,0.0
2020-08-05,Unknown,Unknown,,3,0.0,0.0
2020-08-05,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,8495,1.0,0.0
2020-08-05,HospitalisedCovidCases,Hospitalised Covid Cases,,3328,0.0,-2.0
2020-08-05,Aged75to84,Aged,75-84,2307,0.0,0.0
2020-08-05,HospitalisedAged55to64,Hospitalised Aged,55-64,493,0.0,0.0
2020-08-05,Aged1to4,Aged,1-4,209,1.0,-1.0
2020-08-05,Male,Male,,11300,34.0,7.0
2020-08-05,HospitalisedAged75to84,Hospitalised Aged,75-84,741,0.0,0.0
2020-08-05,ConfirmedCovidCases,Confirmed Covid Cases,,48,NaN,4.0
2020-08-05,HospitalisedAged35to44,Hospitalised Aged,35-44,272,0.0,0.0
2020-08-06,Unknown,Unknown,,3,0.0,0.0
2020-08-06,Aged15to24,Aged,15-24,2055,11.0,4.0
2020-08-06,ClustersNotified,Clusters Notified,,2326,3.0,1.0
2020-08-06,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,8497,2.0,1.0
2020-08-06,Aged45to54,Aged,45-54,4684,5.0,-2.0
2020-08-06,HospitalisedAged45to54,Hospitalised Aged,45-54,444,1.0,1.0
2020-08-06,HospitalisedAged85up,Hospitalised Aged,85+,473,0.0,0.0
2020-08-06,Aged75to84,Aged,75-84,2308,1.0,1.0
2020-08-06,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26372,NaN,69.0
2020-08-06,ConfirmedCovidCases,Confirmed Covid Cases,,69,NaN,21.0
2020-08-06,Aged55to64,Aged,55-64,3298,2.0,-1.0
2020-08-06,HospitalisedAged75to84,Hospitalised Aged,75-84,741,0.0,0.0
2020-08-06,Aged25to34,Aged,25-34,4498,10.0,-7.0
2020-08-06,Aged5to14,Aged,5-14,378,5.0,5.0
2020-08-06,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26372,NaN,69.0
2020-08-06,Median_Age,Median Age,,29,-3.0,-7.0
2020-08-06,HospitalisedAged5,Hospitalised Aged,1-4,24,0.0,0.0
2020-08-06,Male,Male,,11329,29.0,-5.0
2020-08-06,Female,Female,,14953,18.0,8.0
2020-08-06,HospitalisedCovidCases,Hospitalised Covid Cases,,3329,1.0,1.0
2020-08-06,HospitalisedAged25to34,Hospitalised Aged,25-34,200,0.0,0.0
2020-08-06,HospitalisedAged15to24,Hospitalised Aged,15-24,73,0.0,0.0
2020-08-06,RequiringICUCovidCases,Requiring Covid Cases,,438,0.0,0.0
2020-08-06,HospitalisedAged35to44,Hospitalised Aged,35-44,272,0.0,0.0
2020-08-06,Aged1to4,Aged,1-4,214,5.0,4.0
2020-08-06,Aged85up,Aged,85+,2378,1.0,1.0
2020-08-06,Aged35to44,Aged,35-44,4618,7.0,-2.0
2020-08-06,HospitalisedAged5to14,Hospitalised Aged,5-14,18,0.0,0.0
2020-08-06,Aged65to74,Aged,65-74,1841,0.0,0.0
2020-08-06,HospitalisedAged65to74,Hospitalised Aged,65-74,590,0.0,0.0
2020-08-06,HospitalisedAged55to64,Hospitalised Aged,55-64,493,0.0,0.0
2020-08-07,Female,Female,,14990,37.0,19.0
2020-08-07,HospitalisedAged35to44,Hospitalised Aged,35-44,272,0.0,0.0
2020-08-07,Aged45to54,Aged,45-54,4701,17.0,12.0
2020-08-07,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,8498,1.0,-1.0
2020-08-07,Median_Age,Median Age,,36,7.0,10.0
2020-08-07,HospitalisedAged25to34,Hospitalised Aged,25-34,200,0.0,0.0
2020-08-07,RequiringICUCovidCases,Requiring Covid Cases,,439,1.0,1.0
2020-08-07,HospitalisedAged5to14,Hospitalised Aged,5-14,18,0.0,0.0
2020-08-07,Male,Male,,11362,33.0,4.0
2020-08-07,Aged15to24,Aged,15-24,2062,7.0,-4.0
2020-08-07,ConfirmedCovidCases,Confirmed Covid Cases,,98,NaN,29.0
2020-08-07,HospitalisedAged65to74,Hospitalised Aged,65-74,591,1.0,1.0
2020-08-07,Aged1to4,Aged,1-4,216,2.0,-3.0
2020-08-07,ClustersNotified,Clusters Notified,,2331,5.0,2.0
2020-08-07,Aged65to74,Aged,65-74,1843,2.0,2.0
2020-08-07,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26470,NaN,98.0
2020-08-07,HospitalisedAged5,Hospitalised Aged,1-4,24,0.0,0.0
2020-08-07,HospitalisedAged45to54,Hospitalised Aged,45-54,444,0.0,-1.0
2020-08-07,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26470,NaN,98.0
2020-08-07,HospitalisedAged15to24,Hospitalised Aged,15-24,73,0.0,0.0
2020-08-07,HospitalisedAged55to64,Hospitalised Aged,55-64,493,0.0,0.0
2020-08-07,Aged75to84,Aged,75-84,2309,1.0,0.0
2020-08-07,Aged25to34,Aged,25-34,4518,20.0,10.0
2020-08-07,Aged35to44,Aged,35-44,4631,13.0,6.0
2020-08-07,HospitalisedCovidCases,Hospitalised Covid Cases,,3331,2.0,1.0
2020-08-07,HospitalisedAged75to84,Hospitalised Aged,75-84,742,1.0,1.0
2020-08-07,Aged5to14,Aged,5-14,382,4.0,-1.0
2020-08-07,Unknown,Unknown,,3,0.0,0.0
2020-08-07,Aged55to64,Aged,55-64,3302,4.0,2.0
2020-08-07,HospitalisedAged85up,Hospitalised Aged,85+,473,0.0,0.0
2020-08-07,Aged85up,Aged,85+,2378,0.0,-1.0
2020-08-08,Aged5to14,Aged,5-14,384,2.0,-2.0
2020-08-08,Male,Male,,11420,58.0,25.0
2020-08-08,HospitalisedAged5,Hospitalised Aged,1-4,24,0.0,0.0
2020-08-08,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26644,NaN,174.0
2020-08-08,Aged85up,Aged,85+,2378,0.0,0.0
2020-08-08,RequiringICUCovidCases,Requiring Covid Cases,,440,1.0,0.0
2020-08-08,Aged1to4,Aged,1-4,218,2.0,0.0
2020-08-08,Aged15to24,Aged,15-24,2076,14.0,7.0
2020-08-08,HospitalisedAged65to74,Hospitalised Aged,65-74,591,0.0,-1.0
2020-08-08,ConfirmedCovidCases,Confirmed Covid Cases,,174,NaN,76.0
2020-08-08,HospitalisedAged15to24,Hospitalised Aged,15-24,73,0.0,0.0
2020-08-08,HospitalisedAged25to34,Hospitalised Aged,25-34,200,0.0,0.0
2020-08-08,Aged25to34,Aged,25-34,4541,23.0,3.0
2020-08-08,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,8501,3.0,2.0
2020-08-08,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26644,NaN,174.0
2020-08-08,Aged55to64,Aged,55-64,3310,8.0,4.0
2020-08-08,HospitalisedAged5to14,Hospitalised Aged,5-14,18,0.0,0.0
2020-08-08,HospitalisedAged85up,Hospitalised Aged,85+,473,0.0,0.0
2020-08-08,Median_Age,Median Age,,38,2.0,-5.0
2020-08-08,HospitalisedAged45to54,Hospitalised Aged,45-54,445,1.0,1.0
2020-08-08,Aged65to74,Aged,65-74,1845,2.0,0.0
2020-08-08,Aged45to54,Aged,45-54,4721,20.0,3.0
2020-08-08,HospitalisedAged75to84,Hospitalised Aged,75-84,743,1.0,0.0
2020-08-08,Unknown,Unknown,,3,0.0,0.0
2020-08-08,HospitalisedAged35to44,Hospitalised Aged,35-44,273,1.0,1.0
2020-08-08,HospitalisedCovidCases,Hospitalised Covid Cases,,3334,3.0,1.0
2020-08-08,Female,Female,,15029,39.0,2.0
2020-08-08,HospitalisedAged55to64,Hospitalised Aged,55-64,493,0.0,0.0
2020-08-08,Aged75to84,Aged,75-84,2310,1.0,0.0
2020-08-08,ClustersNotified,Clusters Notified,,2331,0.0,-5.0
2020-08-08,Aged35to44,Aged,35-44,4656,25.0,12.0
2020-08-09,Aged1to4,Aged,1-4,222,4.0,2.0
2020-08-09,Aged65to74,Aged,65-74,1853,8.0,6.0
2020-08-09,HospitalisedAged25to34,Hospitalised Aged,25-34,203,3.0,3.0
2020-08-09,Aged15to24,Aged,15-24,2100,24.0,10.0
2020-08-09,HospitalisedAged15to24,Hospitalised Aged,15-24,73,0.0,0.0
2020-08-09,Aged5to14,Aged,5-14,390,6.0,4.0
2020-08-09,RequiringICUCovidCases,Requiring Covid Cases,,441,1.0,0.0
2020-08-09,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,8507,6.0,3.0
2020-08-09,Aged75to84,Aged,75-84,2311,1.0,0.0
2020-08-09,HospitalisedAged35to44,Hospitalised Aged,35-44,273,0.0,-1.0
2020-08-09,HospitalisedCovidCases,Hospitalised Covid Cases,,3337,3.0,0.0
2020-08-09,Aged45to54,Aged,45-54,4745,24.0,4.0
2020-08-09,HospitalisedAged45to54,Hospitalised Aged,45-54,445,0.0,-1.0
2020-08-09,HospitalisedAged5to14,Hospitalised Aged,5-14,18,0.0,0.0
2020-08-09,Unknown,Unknown,,3,0.0,0.0
2020-08-09,Aged55to64,Aged,55-64,3327,17.0,9.0
2020-08-09,Aged25to34,Aged,25-34,4589,48.0,25.0
2020-08-09,Male,Male,,11542,122.0,64.0
2020-08-09,ConfirmedCovidCases,Confirmed Covid Cases,,68,NaN,-106.0
2020-08-09,Median_Age,Median Age,,35,-3.0,-5.0
2020-08-09,HospitalisedAged75to84,Hospitalised Aged,75-84,743,0.0,-1.0
2020-08-09,HospitalisedAged65to74,Hospitalised Aged,65-74,591,0.0,0.0
2020-08-09,HospitalisedAged5,Hospitalised Aged,1-4,24,0.0,0.0
2020-08-09,Aged85up,Aged,85+,2378,0.0,0.0
2020-08-09,HospitalisedAged85up,Hospitalised Aged,85+,473,0.0,0.0
2020-08-09,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26712,NaN,68.0
2020-08-09,ClustersNotified,Clusters Notified,,2332,1.0,1.0
2020-08-09,Aged35to44,Aged,35-44,4694,38.0,13.0
2020-08-09,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26712,NaN,68.0
2020-08-09,Female,Female,,15077,48.0,9.0
2020-08-09,HospitalisedAged55to64,Hospitalised Aged,55-64,493,0.0,0.0
2020-08-10,HealthcareWorkersCovidCases,Healthcare Workers Covid Cases,,8509,2.0,-4.0
2020-08-10,Aged45to54,Aged,45-54,4750,5.0,-19.0
2020-08-10,Aged65to74,Aged,65-74,1855,2.0,-6.0
2020-08-10,HospitalisedAged85up,Hospitalised Aged,85+,473,0.0,0.0
2020-08-10,Aged25to34,Aged,25-34,4607,18.0,-30.0
2020-08-10,Median_Age,Median Age,,30,-5.0,-2.0
2020-08-10,HospitalisedAged5to14,Hospitalised Aged,5-14,18,0.0,0.0
2020-08-10,ClustersNotified,Clusters Notified,,2336,4.0,3.0
2020-08-10,Unknown,Unknown,,3,0.0,0.0
2020-08-10,Aged85up,Aged,85+,2378,0.0,0.0
2020-08-10,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26768,NaN,56.0
2020-08-10,Aged1to4,Aged,1-4,226,4.0,0.0
2020-08-10,Aged55to64,Aged,55-64,3332,5.0,-12.0
2020-08-10,HospitalisedAged75to84,Hospitalised Aged,75-84,743,0.0,0.0
2020-08-10,HospitalisedAged65to74,Hospitalised Aged,65-74,591,0.0,0.0
2020-08-10,HospitalisedAged5,Hospitalised Aged,1-4,24,0.0,0.0
2020-08-10,HospitalisedAged55to64,Hospitalised Aged,55-64,493,0.0,0.0
2020-08-10,HospitalisedCovidCases,Hospitalised Covid Cases,,3337,0.0,-3.0
2020-08-10,HospitalisedAged35to44,Hospitalised Aged,35-44,273,0.0,0.0
2020-08-10,Aged35to44,Aged,35-44,4710,16.0,-22.0
2020-08-10,HospitalisedAged15to24,Hospitalised Aged,15-24,73,0.0,0.0
2020-08-10,TotalConfirmedCovidCases,Total Confirmed Covid Cases,,26768,NaN,56.0
2020-08-10,HospitalisedAged45to54,Hospitalised Aged,45-54,445,0.0,0.0
2020-08-10,Aged75to84,Aged,75-84,2311,0.0,-1.0
2020-08-10,Female,Female,,15108,31.0,-17.0
2020-08-10,Aged15to24,Aged,15-24,2111,11.0,-13.0
2020-08-10,Male,Male,,11578,36.0,-86.0
2020-08-10,Aged5to14,Aged,5-14,396,6.0,0.0
2020-08-10,HospitalisedAged25to34,Hospitalised Aged,25-34,203,0.0,-3.0
2020-08-10,ConfirmedCovidCases,Confirmed Covid Cases,,57,NaN,-11.0
2020-08-10,RequiringICUCovidCases,Requiring Covid Cases,,441,0.0,-1.0
