Date,Column,Age Range,Cases,Daily Cases,Diff
2020-05-12,Hospitalised Aged,25-34,178.0,0.0,-1.0
2020-05-12,Aged,1-4,120.0,0.0,-2.0
2020-05-12,Aged,25-34,3757.0,30.0,-13.0
2020-05-12,Confirmed Covid Cases,,107.0,,-32.0
2020-05-12,Clusters Notified,,759.0,4.0,-1.0
2020-05-12,Aged,75-84,2144.0,15.0,-4.0
2020-05-12,Female,,13180.0,109.0,-60.0
2020-05-12,Confirmed Covid Deaths,,24.0,,9.0
2020-05-12,Hospitalised Aged,75-84,686.0,4.0,-2.0
2020-05-12,Hospitalised Aged,35-44,241.0,0.0,0.0
2020-05-12,Hospitalised Aged,65-74,543.0,2.0,0.0
2020-05-12,Healthcare Workers Covid Cases,,7511.0,57.0,-59.0
2020-05-13,Unknown,,2.0,0.0,0.0
2020-05-13,Hospitalised Aged,85+,437.0,1.0,-2.0
2020-05-13,Hospitalised Aged,75-84,690.0,4.0,0.0
2020-05-13,Aged,35-44,3987.0,16.0,-12.0
2020-05-13,Male,,9769.0,36.0,-36.0
2020-05-13,Hospitalised Aged,65-74,546.0,3.0,1.0
2020-05-13,Aged,5-14,262.0,3.0,1.0
2020-05-13,Total Confirmed Covid Cases,,23401.0,,159.0
2020-05-13,Confirmed Covid Deaths,,10.0,,-14.0
2020-05-13,Aged,85+,2229.0,4.0,-22.0
2020-05-13,Total Confirmed Covid Cases,,23401.0,,159.0
2020-05-13,Clusters Notified,,766.0,7.0,3.0
2020-05-13,Hospitalised Aged,55-64,442.0,0.0,-1.0
2020-05-13,Aged,45-54,4161.0,16.0,-9.0
2020-05-13,Total Covid Deaths,,1497.0,,9.0
2020-05-13,Median Age,,41.0,-9.0,-13.0
2020-05-13,Healthcare Workers Covid Cases,,7535.0,24.0,-33.0
2020-05-13,Aged,55-64,2998.0,5.0,-20.0
2020-05-13,Requiring Covid Cases,,408.0,0.0,-1.0
2020-05-13,Aged,1-4,121.0,1.0,1.0
2020-05-13,Hospitalised Aged,35-44,242.0,1.0,1.0
2020-05-13,Confirmed Covid Cases,,159.0,,52.0
2020-05-13,Aged,75-84,2149.0,5.0,-10.0
2020-05-13,Hospitalised Aged,5-14,17.0,0.0,0.0
2020-05-13,Hospitalised Covid Cases,,3049.0,14.0,3.0
2020-05-13,Aged,65-74,1681.0,8.0,-3.0
2020-05-13,Hospitalised Aged,15-24,64.0,0.0,0.0
2020-05-13,Aged,25-34,3775.0,18.0,-12.0
2020-05-13,Hospitalised Aged,45-54,410.0,2.0,1.0
2020-05-13,Hospitalised Aged,25-34,181.0,3.0,3.0
2020-05-13,Female,,13229.0,49.0,-60.0
2020-05-13,Hospitalised Aged,1-4,19.0,0.0,0.0
2020-05-13,Aged,15-24,1625.0,9.0,-10.0
2020-05-14,Total Confirmed Covid Cases,,23827.0,,426.0
2020-05-14,Requiring Covid Cases,,411.0,3.0,3.0
2020-05-14,Aged,45-54,4177.0,16.0,0.0
2020-05-14,Hospitalised Aged,55-64,447.0,5.0,5.0
2020-05-14,Aged,5-14,265.0,3.0,0.0
2020-05-14,Aged,65-74,1688.0,7.0,-1.0
2020-05-14,Clusters Notified,,766.0,0.0,-7.0
2020-05-14,Confirmed Covid Deaths,,10.0,,0.0
2020-05-14,Confirmed Covid Cases,,426.0,,267.0
2020-05-14,Aged,15-24,1635.0,10.0,1.0
2020-05-14,Female,,13292.0,63.0,14.0
2020-05-14,Healthcare Workers Covid Cases,,7578.0,43.0,19.0
2020-05-14,Aged,35-44,4008.0,21.0,5.0
2020-05-14,Hospitalised Aged,85+,437.0,0.0,-1.0
2020-05-14,Aged,75-84,2160.0,11.0,6.0
2020-05-14,Unknown,,2.0,0.0,0.0
2020-05-14,Hospitalised Covid Cases,,3058.0,9.0,-5.0
2020-05-14,Hospitalised Aged,45-54,410.0,0.0,-2.0
2020-05-14,Median Age,,43.0,2.0,11.0
2020-05-14,Aged,1-4,124.0,3.0,2.0
2020-05-14,Aged,85+,2238.0,9.0,5.0
2020-05-14,Aged,55-64,3014.0,16.0,11.0
2020-05-14,Male,,9830.0,61.0,25.0
2020-05-14,Hospitalised Aged,65-74,546.0,0.0,-3.0
2020-05-14,Hospitalised Aged,5-14,17.0,0.0,0.0
2020-05-14,Aged,25-34,3803.0,28.0,10.0
2020-05-14,Hospitalised Aged,15-24,64.0,0.0,0.0
2020-05-14,Hospitalised Aged,25-34,182.0,1.0,-2.0
2020-05-14,Hospitalised Aged,35-44,243.0,1.0,0.0
2020-05-14,Hospitalised Aged,75-84,692.0,2.0,-2.0
2020-05-14,Total Confirmed Covid Cases,,23827.0,,426.0
2020-05-14,Hospitalised Aged,1-4,19.0,0.0,0.0
2020-05-14,Total Covid Deaths,,1506.0,,9.0
2020-05-15,Hospitalised Aged,35-44,245.0,2.0,1.0
2020-05-15,Hospitalised Aged,75-84,694.0,2.0,0.0
2020-05-15,Requiring Covid Cases,,414.0,3.0,0.0
2020-05-15,Aged,5-14,265.0,0.0,-3.0
2020-05-15,Healthcare Workers Covid Cases,,7816.0,238.0,195.0
2020-05-15,Aged,75-84,2167.0,7.0,-4.0
2020-05-15,Hospitalised Aged,5-14,17.0,0.0,0.0
2020-05-15,Hospitalised Aged,1-4,19.0,0.0,0.0
2020-05-15,Aged,65-74,1695.0,7.0,0.0
2020-05-15,Unknown,,3.0,1.0,1.0
2020-05-15,Hospitalised Aged,15-24,64.0,0.0,0.0
2020-05-15,Total Confirmed Covid Cases,,23956.0,,129.0
2020-05-15,Aged,25-34,3912.0,109.0,81.0
2020-05-15,Hospitalised Aged,25-34,184.0,2.0,1.0
2020-05-15,Female,,13496.0,204.0,141.0
2020-05-15,Hospitalised Aged,45-54,412.0,2.0,2.0
2020-05-15,Aged,15-24,1681.0,46.0,36.0
2020-05-15,Confirmed Covid Cases,,129.0,,-297.0
2020-05-15,Aged,1-4,127.0,3.0,0.0
2020-05-15,Median Age,,38.0,-5.0,-7.0
2020-05-15,Hospitalised Covid Cases,,3075.0,17.0,8.0
2020-05-15,Clusters Notified,,781.0,15.0,15.0
2020-05-15,Aged,55-64,3052.0,38.0,22.0
2020-05-15,Confirmed Covid Deaths,,16.0,,6.0
2020-05-15,Total Covid Deaths,,1518.0,,12.0
2020-05-15,Hospitalised Aged,85+,441.0,4.0,4.0
2020-05-15,Hospitalised Aged,65-74,547.0,1.0,1.0
2020-05-15,Male,,9988.0,158.0,97.0
2020-05-15,Aged,45-54,4247.0,70.0,54.0
2020-05-15,Aged,85+,2242.0,4.0,-5.0
2020-05-15,Total Confirmed Covid Cases,,23956.0,,129.0
2020-05-15,Aged,35-44,4087.0,79.0,58.0
2020-05-15,Hospitalised Aged,55-64,451.0,4.0,-1.0
2020-05-16,Aged,45-54,4286.0,39.0,-31.0
2020-05-16,Hospitalised Aged,25-34,186.0,2.0,0.0
2020-05-16,Aged,15-24,1699.0,18.0,-28.0
2020-05-16,Total Confirmed Covid Cases,,24048.0,,92.0
2020-05-16,Confirmed Covid Cases,,92.0,,-37.0
2020-05-16,Hospitalised Aged,1-4,19.0,0.0,0.0
2020-05-16,Total Confirmed Covid Cases,,24048.0,,92.0
2020-05-16,Healthcare Workers Covid Cases,,7882.0,66.0,-172.0
2020-05-16,Hospitalised Aged,45-54,415.0,3.0,1.0
2020-05-16,Aged,85+,2246.0,4.0,0.0
2020-05-16,Hospitalised Aged,15-24,64.0,0.0,0.0
2020-05-16,Hospitalised Aged,35-44,249.0,4.0,2.0
2020-05-16,Aged,65-74,1702.0,7.0,0.0
2020-05-16,Total Covid Deaths,,1533.0,,15.0
2020-05-16,Aged,5-14,266.0,1.0,1.0
2020-05-16,Aged,35-44,4160.0,73.0,-6.0
2020-05-16,Median Age,,40.0,2.0,7.0
2020-05-16,Aged,25-34,3970.0,58.0,-51.0
2020-05-16,Confirmed Covid Deaths,,15.0,,-1.0
2020-05-16,Hospitalised Aged,75-84,697.0,3.0,1.0
2020-05-16,Hospitalised Aged,55-64,457.0,6.0,2.0
2020-05-16,Male,,10111.0,123.0,-35.0
2020-05-16,Requiring Covid Cases,,415.0,1.0,-2.0
2020-05-16,Hospitalised Aged,5-14,17.0,0.0,0.0
2020-05-16,Clusters Notified,,784.0,3.0,-12.0
2020-05-16,Aged,75-84,2172.0,5.0,-2.0
2020-05-16,Hospitalised Aged,85+,442.0,1.0,-3.0
2020-05-16,Hospitalised Aged,65-74,550.0,3.0,2.0
2020-05-16,Female,,13606.0,110.0,-94.0
2020-05-16,Hospitalised Covid Cases,,3097.0,22.0,5.0
2020-05-16,Unknown,,3.0,0.0,-1.0
2020-05-16,Aged,55-64,3080.0,28.0,-10.0
2020-05-16,Aged,1-4,127.0,0.0,-3.0
2020-05-17,Hospitalised Aged,85+,444.0,2.0,1.0
2020-05-17,Hospitalised Aged,1-4,19.0,0.0,0.0
2020-05-17,Unknown,,3.0,0.0,0.0
2020-05-17,Aged,25-34,3993.0,23.0,-35.0
2020-05-17,Aged,5-14,269.0,3.0,2.0
2020-05-17,Confirmed Covid Deaths,,10.0,,-5.0
2020-05-17,Female,,13652.0,46.0,-64.0
2020-05-17,Aged,45-54,4303.0,17.0,-22.0
2020-05-17,Total Covid Deaths,,1543.0,,10.0
2020-05-17,Hospitalised Aged,35-44,251.0,2.0,-2.0
2020-05-17,Total Confirmed Covid Cases,,24112.0,,64.0
2020-05-17,Hospitalised Aged,5-14,17.0,0.0,0.0
2020-05-17,Aged,15-24,1709.0,10.0,-8.0
2020-05-17,Hospitalised Covid Cases,,3104.0,7.0,-15.0
2020-05-17,Total Confirmed Covid Cases,,24112.0,,64.0
2020-05-17,Aged,85+,2250.0,4.0,0.0
2020-05-17,Aged,55-64,3084.0,4.0,-24.0
2020-05-17,Hospitalised Aged,45-54,416.0,1.0,-2.0
2020-05-17,Aged,75-84,2180.0,8.0,3.0
2020-05-17,Aged,35-44,4187.0,27.0,-46.0
2020-05-17,Aged,1-4,129.0,2.0,2.0
2020-05-17,Confirmed Covid Cases,,64.0,,-28.0
2020-05-17,Hospitalised Aged,25-34,186.0,0.0,-2.0
2020-05-17,Median Age,,39.0,-1.0,-3.0
2020-05-17,Hospitalised Aged,55-64,457.0,0.0,-6.0
2020-05-17,Male,,10170.0,59.0,-64.0
2020-05-17,Hospitalised Aged,65-74,551.0,1.0,-2.0
2020-05-17,Aged,65-74,1709.0,7.0,0.0
2020-05-17,Clusters Notified,,800.0,16.0,13.0
2020-05-17,Requiring Covid Cases,,416.0,1.0,0.0
2020-05-17,Healthcare Workers Covid Cases,,7908.0,26.0,-40.0
2020-05-17,Hospitalised Aged,75-84,698.0,1.0,-2.0
2020-05-17,Hospitalised Aged,15-24,64.0,0.0,0.0
2020-05-18,Total Covid Deaths,,1547.0,,4.0
2020-05-18,Aged,15-24,1716.0,7.0,-3.0
2020-05-18,Female,,13704.0,52.0,6.0
2020-05-18,Hospitalised Aged,5-14,17.0,0.0,0.0
2020-05-18,Aged,55-64,3088.0,4.0,0.0
2020-05-18,Hospitalised Aged,65-74,553.0,2.0,1.0
2020-05-18,Hospitalised Aged,55-64,461.0,4.0,4.0
2020-05-18,Requiring Covid Cases,,417.0,1.0,0.0
2020-05-18,Median Age,,37.0,-2.0,-1.0
2020-05-18,Hospitalised Covid Cases,,3111.0,7.0,0.0
2020-05-18,Male,,10202.0,32.0,-27.0
2020-05-18,Hospitalised Aged,75-84,698.0,0.0,-1.0
2020-05-18,Unknown,,3.0,0.0,0.0
2020-05-18,Aged,85+,2258.0,8.0,4.0
2020-05-18,Clusters Notified,,805.0,5.0,-11.0
2020-05-18,Healthcare Workers Covid Cases,,7939.0,31.0,5.0
2020-05-18,Aged,5-14,269.0,0.0,-3.0
2020-05-18,Hospitalised Aged,1-4,19.0,0.0,0.0
2020-05-18,Total Confirmed Covid Cases,,24200.0,,88.0
2020-05-18,Aged,25-34,4021.0,28.0,5.0
2020-05-18,Hospitalised Aged,15-24,64.0,0.0,0.0
2020-05-18,Aged,65-74,1714.0,5.0,-2.0
2020-05-18,Confirmed Covid Deaths,,4.0,,-6.0
2020-05-18,Aged,1-4,131.0,2.0,0.0
2020-05-18,Hospitalised Aged,25-34,186.0,0.0,0.0
2020-05-18,Hospitalised Aged,45-54,416.0,0.0,-1.0
2020-05-18,Aged,45-54,4313.0,10.0,-7.0
2020-05-18,Hospitalised Aged,35-44,251.0,0.0,-2.0
2020-05-18,Hospitalised Aged,85+,445.0,1.0,-1.0
2020-05-18,Confirmed Covid Cases,,88.0,,24.0
2020-05-18,Aged,75-84,2184.0,4.0,-4.0
2020-05-18,Aged,35-44,4203.0,16.0,-11.0
2020-05-18,Total Confirmed Covid Cases,,24200.0,,88.0
2020-05-19,Aged,1-4,133.0,2.0,0.0
2020-05-19,Hospitalised Aged,75-84,699.0,1.0,1.0
2020-05-19,Aged,55-64,3103.0,15.0,11.0
2020-05-19,Aged,75-84,2191.0,7.0,3.0
2020-05-19,Aged,45-54,4330.0,17.0,7.0
2020-05-19,Median Age,,39.0,2.0,4.0
2020-05-19,Aged,25-34,4045.0,24.0,-4.0
2020-05-19,Male,,10263.0,61.0,29.0
2020-05-19,Aged,85+,2262.0,4.0,-4.0
2020-05-19,Confirmed Covid Deaths,,16.0,,12.0
2020-05-19,Hospitalised Aged,65-74,555.0,2.0,0.0
2020-05-19,Healthcare Workers Covid Cases,,7976.0,37.0,6.0
2020-05-19,Aged,5-14,274.0,5.0,5.0
2020-05-19,Hospitalised Aged,15-24,65.0,1.0,1.0
2020-05-19,Aged,65-74,1718.0,4.0,-1.0
2020-05-19,Hospitalised Aged,25-34,187.0,1.0,1.0
2020-05-19,Hospitalised Aged,1-4,19.0,0.0,0.0
2020-05-19,Hospitalised Aged,45-54,417.0,1.0,1.0
2020-05-19,Hospitalised Aged,35-44,251.0,0.0,0.0
2020-05-19,Total Confirmed Covid Cases,,24251.0,,51.0
2020-05-19,Clusters Notified,,806.0,1.0,-4.0
2020-05-19,Hospitalised Covid Cases,,3119.0,8.0,1.0
2020-05-19,Confirmed Covid Cases,,51.0,,-37.0
2020-05-19,Hospitalised Aged,55-64,461.0,0.0,-4.0
2020-05-19,Hospitalised Aged,5-14,17.0,0.0,0.0
2020-05-19,Hospitalised Aged,85+,447.0,2.0,1.0
2020-05-19,Total Covid Deaths,,1561.0,,14.0
2020-05-19,Female,,13773.0,69.0,17.0
2020-05-19,Total Confirmed Covid Cases,,24251.0,,51.0
2020-05-19,Requiring Covid Cases,,418.0,1.0,0.0
2020-05-19,Aged,15-24,1739.0,23.0,16.0
2020-05-19,Unknown,,3.0,0.0,0.0
2020-05-19,Aged,35-44,4232.0,29.0,13.0
2020-05-20,Median Age,,44.0,5.0,3.0
2020-05-20,Aged,45-54,4338.0,8.0,-9.0
2020-05-20,Aged,55-64,3107.0,4.0,-11.0
2020-05-20,Aged,85+,2266.0,4.0,0.0
2020-05-20,Healthcare Workers Covid Cases,,7990.0,14.0,-23.0
2020-05-20,Aged,15-24,1744.0,5.0,-18.0
2020-05-20,Total Covid Deaths,,1571.0,,10.0
2020-05-20,Hospitalised Aged,65-74,558.0,3.0,1.0
2020-05-20,Hospitalised Aged,5-14,17.0,0.0,0.0
2020-05-20,Hospitalised Aged,55-64,462.0,1.0,1.0
2020-05-20,Hospitalised Aged,35-44,252.0,1.0,1.0
2020-05-20,Hospitalised Aged,25-34,188.0,1.0,0.0
2020-05-20,Hospitalised Aged,15-24,65.0,0.0,-1.0
2020-05-20,Male,,10278.0,15.0,-46.0
2020-05-20,Total Confirmed Covid Cases,,24315.0,,64.0
2020-05-20,Hospitalised Aged,1-4,19.0,0.0,0.0
2020-05-20,Female,,13800.0,27.0,-42.0
2020-05-20,Requiring Covid Cases,,421.0,3.0,2.0
2020-05-20,Hospitalised Aged,45-54,420.0,3.0,2.0
2020-05-20,Aged,25-34,4049.0,4.0,-20.0
2020-05-20,Confirmed Covid Deaths,,11.0,,-5.0
2020-05-20,Clusters Notified,,810.0,4.0,3.0
2020-05-20,Aged,75-84,2192.0,1.0,-6.0
2020-05-20,Hospitalised Covid Cases,,3132.0,13.0,5.0
2020-05-20,Aged,35-44,4242.0,10.0,-19.0
2020-05-20,Hospitalised Aged,85+,450.0,3.0,1.0
2020-05-20,Unknown,,3.0,0.0,0.0
2020-05-20,Aged,5-14,276.0,2.0,-3.0
2020-05-20,Aged,1-4,134.0,1.0,-1.0
2020-05-20,Hospitalised Aged,75-84,700.0,1.0,0.0
2020-05-20,Total Confirmed Covid Cases,,24315.0,,64.0
2020-05-20,Confirmed Covid Cases,,64.0,,13.0
2020-05-20,Aged,65-74,1721.0,3.0,-1.0
2020-05-21,Unknown,,3.0,0.0,0.0
2020-05-21,Healthcare Workers Covid Cases,,8014.0,24.0,10.0
2020-05-21,Hospitalised Covid Cases,,3144.0,12.0,-1.0
2020-05-21,Aged,15-24,1755.0,11.0,6.0
2020-05-21,Female,,13843.0,43.0,16.0
2020-05-21,Aged,1-4,136.0,2.0,1.0
2020-05-21,Requiring Covid Cases,,421.0,0.0,-3.0
2020-05-21,Clusters Notified,,814.0,4.0,0.0
2020-05-21,Total Covid Deaths,,1583.0,,12.0
2020-05-21,Median Age,,41.0,-3.0,-8.0
2020-05-21,Hospitalised Aged,55-64,465.0,3.0,2.0
2020-05-21,Hospitalised Aged,65-74,559.0,1.0,-2.0
2020-05-21,Confirmed Covid Cases,,76.0,,12.0
2020-05-21,Total Confirmed Covid Cases,,24391.0,,76.0
2020-05-21,Hospitalised Aged,35-44,253.0,1.0,0.0
2020-05-21,Aged,85+,2272.0,6.0,2.0
2020-05-21,Hospitalised Aged,1-4,19.0,0.0,0.0
2020-05-21,Aged,45-54,4349.0,11.0,3.0
2020-05-21,Aged,35-44,4256.0,14.0,4.0
2020-05-21,Aged,25-34,4063.0,14.0,10.0
2020-05-21,Aged,75-84,2198.0,6.0,5.0
2020-05-21,Hospitalised Aged,45-54,422.0,2.0,-1.0
2020-05-21,Hospitalised Aged,15-24,65.0,0.0,0.0
2020-05-21,Aged,5-14,277.0,1.0,-1.0
2020-05-21,Hospitalised Aged,25-34,188.0,0.0,-1.0
2020-05-21,Male,,10310.0,32.0,17.0
2020-05-21,Aged,65-74,1725.0,4.0,1.0
2020-05-21,Hospitalised Aged,75-84,702.0,2.0,1.0
2020-05-21,Aged,55-64,3113.0,6.0,2.0
2020-05-21,Confirmed Covid Deaths,,12.0,,1.0
2020-05-21,Hospitalised Aged,5-14,17.0,0.0,0.0
2020-05-21,Total Confirmed Covid Cases,,24391.0,,76.0
2020-05-21,Hospitalised Aged,85+,453.0,3.0,0.0
2020-05-22,Confirmed Covid Cases,,115.0,,39.0
2020-05-22,Hospitalised Aged,15-24,65.0,0.0,0.0
2020-05-22,Hospitalised Aged,1-4,19.0,0.0,0.0
2020-05-22,Aged,5-14,280.0,3.0,2.0
2020-05-22,Median Age,,55.0,14.0,17.0
2020-05-22,Hospitalised Covid Cases,,3163.0,19.0,7.0
2020-05-22,Hospitalised Aged,25-34,189.0,1.0,1.0
2020-05-22,Hospitalised Aged,35-44,253.0,0.0,-1.0
2020-05-22,Aged,65-74,1738.0,13.0,9.0
2020-05-22,Hospitalised Aged,45-54,423.0,1.0,-1.0
2020-05-22,Hospitalised Aged,55-64,470.0,5.0,2.0
2020-05-22,Hospitalised Aged,5-14,17.0,0.0,0.0
2020-05-22,Total Confirmed Covid Cases,,24506.0,,115.0
2020-05-22,Requiring Covid Cases,,425.0,4.0,4.0
2020-05-22,Hospitalised Aged,85+,454.0,1.0,-2.0
2020-05-22,Aged,55-64,3125.0,12.0,6.0
2020-05-22,Confirmed Covid Deaths,,11.0,,-1.0
2020-05-22,Aged,25-34,4073.0,10.0,-4.0
2020-05-22,Aged,15-24,1758.0,3.0,-8.0
2020-05-22,Aged,85+,2274.0,2.0,-4.0
2020-05-22,Clusters Notified,,823.0,9.0,5.0
2020-05-22,Healthcare Workers Covid Cases,,8037.0,23.0,-1.0
2020-05-22,Aged,35-44,4272.0,16.0,2.0
2020-05-22,Unknown,,3.0,0.0,0.0
2020-05-22,Male,,10347.0,37.0,5.0
2020-05-22,Total Covid Deaths,,1592.0,,9.0
2020-05-22,Hospitalised Aged,65-74,565.0,6.0,5.0
2020-05-22,Female,,13881.0,38.0,-5.0
2020-05-22,Aged,75-84,2206.0,8.0,2.0
2020-05-22,Total Confirmed Covid Cases,,24506.0,,115.0
2020-05-22,Hospitalised Aged,75-84,707.0,5.0,3.0
2020-05-22,Aged,1-4,136.0,0.0,-2.0
2020-05-22,Aged,45-54,4357.0,8.0,-3.0
2020-05-23,Confirmed Covid Cases,,76.0,,-39.0
2020-05-23,Hospitalised Aged,15-24,66.0,1.0,1.0
2020-05-23,Aged,5-14,287.0,7.0,4.0
2020-05-23,Aged,85+,2283.0,9.0,7.0
2020-05-23,Aged,55-64,3129.0,4.0,-8.0
2020-05-23,Hospitalised Aged,35-44,254.0,1.0,1.0
2020-05-23,Hospitalised Aged,1-4,19.0,0.0,0.0
2020-05-23,Median Age,,43.0,-12.0,-26.0
2020-05-23,Confirmed Covid Deaths,,13.0,,2.0
2020-05-23,Unknown,,3.0,0.0,0.0
2020-05-23,Total Confirmed Covid Cases,,24582.0,,76.0
2020-05-23,Requiring Covid Cases,,428.0,3.0,-1.0
2020-05-23,Aged,45-54,4378.0,21.0,13.0
2020-05-23,Clusters Notified,,829.0,6.0,-3.0
2020-05-23,Total Covid Deaths,,1604.0,,12.0
2020-05-23,Aged,35-44,4288.0,16.0,0.0
2020-05-23,Aged,65-74,1745.0,7.0,-6.0
2020-05-23,Aged,25-34,4090.0,17.0,7.0
2020-05-23,Hospitalised Aged,25-34,189.0,0.0,-1.0
2020-05-23,Hospitalised Aged,75-84,710.0,3.0,-2.0
2020-05-23,Female,,13937.0,56.0,18.0
2020-05-23,Total Confirmed Covid Cases,,24582.0,,76.0
2020-05-23,Male,,10386.0,39.0,2.0
2020-05-23,Aged,1-4,140.0,4.0,4.0
2020-05-23,Aged,15-24,1764.0,6.0,3.0
2020-05-23,Hospitalised Aged,5-14,17.0,0.0,0.0
2020-05-23,Healthcare Workers Covid Cases,,8054.0,17.0,-6.0
2020-05-23,Hospitalised Aged,85+,459.0,5.0,4.0
2020-05-23,Hospitalised Aged,45-54,424.0,1.0,0.0
2020-05-23,Hospitalised Aged,65-74,568.0,3.0,-3.0
2020-05-23,Hospitalised Aged,55-64,471.0,1.0,-4.0
2020-05-23,Aged,75-84,2210.0,4.0,-4.0
2020-05-23,Hospitalised Covid Cases,,3178.0,15.0,-4.0
2020-05-24,Aged,45-54,4392.0,14.0,-7.0
2020-05-24,Aged,55-64,3141.0,12.0,8.0
2020-05-24,Clusters Notified,,844.0,15.0,9.0
2020-05-24,Aged,1-4,144.0,4.0,0.0
2020-05-24,Total Confirmed Covid Cases,,24639.0,,57.0
2020-05-24,Hospitalised Aged,5-14,17.0,0.0,0.0
2020-05-24,Hospitalised Aged,55-64,473.0,2.0,1.0
2020-05-24,Median Age,,37.0,-6.0,6.0
2020-05-24,Requiring Covid Cases,,429.0,1.0,-2.0
2020-05-24,Total Covid Deaths,,1608.0,,4.0
2020-05-24,Aged,15-24,1786.0,22.0,16.0
2020-05-24,Aged,25-34,4114.0,24.0,7.0
2020-05-24,Aged,85+,2290.0,7.0,-2.0
2020-05-24,Hospitalised Aged,65-74,569.0,1.0,-2.0
2020-05-24,Male,,10435.0,49.0,10.0
2020-05-24,Confirmed Covid Cases,,57.0,,-19.0
2020-05-24,Hospitalised Aged,85+,459.0,0.0,-5.0
2020-05-24,Healthcare Workers Covid Cases,,8078.0,24.0,7.0
2020-05-24,Hospitalised Aged,35-44,255.0,1.0,0.0
2020-05-24,Hospitalised Aged,25-34,191.0,2.0,2.0
2020-05-24,Aged,5-14,290.0,3.0,-4.0
2020-05-24,Female,,14003.0,66.0,10.0
2020-05-24,Aged,75-84,2215.0,5.0,1.0
2020-05-24,Hospitalised Aged,15-24,66.0,0.0,-1.0
2020-05-24,Hospitalised Aged,45-54,426.0,2.0,1.0
2020-05-24,Total Confirmed Covid Cases,,24639.0,,57.0
2020-05-24,Unknown,,3.0,0.0,0.0
2020-05-24,Hospitalised Aged,75-84,712.0,2.0,-1.0
2020-05-24,Aged,65-74,1748.0,3.0,-4.0
2020-05-24,Hospitalised Aged,1-4,19.0,0.0,0.0
2020-05-24,Confirmed Covid Deaths,,4.0,,-9.0
2020-05-24,Aged,35-44,4309.0,21.0,5.0
2020-05-24,Hospitalised Covid Cases,,3188.0,10.0,-5.0
2020-05-25,Hospitalised Covid Cases,,3194.0,6.0,-4.0
2020-05-25,Clusters Notified,,846.0,2.0,-13.0
2020-05-25,Aged,55-64,3144.0,3.0,-9.0
2020-05-25,Aged,75-84,2219.0,4.0,-1.0
2020-05-25,Aged,35-44,4320.0,11.0,-10.0
2020-05-25,Aged,25-34,4119.0,5.0,-19.0
2020-05-25,Male,,10456.0,21.0,-28.0
2020-05-25,Female,,14021.0,18.0,-48.0
2020-05-25,Hospitalised Aged,65-74,569.0,0.0,-1.0
2020-05-25,Aged,5-14,291.0,1.0,-2.0
2020-05-25,Total Confirmed Covid Cases,,24698.0,,59.0
2020-05-25,Unknown,,3.0,0.0,0.0
2020-05-25,Total Confirmed Covid Cases,,24698.0,,59.0
2020-05-25,Hospitalised Aged,75-84,715.0,3.0,1.0
2020-05-25,Confirmed Covid Deaths,,0.0,,-4.0
2020-05-25,Aged,45-54,4397.0,5.0,-9.0
2020-05-25,Hospitalised Aged,45-54,426.0,0.0,-2.0
2020-05-25,Confirmed Covid Cases,,59.0,,2.0
2020-05-25,Hospitalised Aged,15-24,67.0,1.0,1.0
2020-05-25,Hospitalised Aged,5-14,17.0,0.0,0.0
2020-05-25,Median Age,,42.0,5.0,11.0
2020-05-25,Aged,65-74,1749.0,1.0,-2.0
2020-05-25,Aged,1-4,145.0,1.0,-3.0
2020-05-25,Healthcare Workers Covid Cases,,8088.0,10.0,-14.0
2020-05-25,Requiring Covid Cases,,429.0,0.0,-1.0
2020-05-25,Hospitalised Aged,55-64,473.0,0.0,-2.0
2020-05-25,Hospitalised Aged,1-4,19.0,0.0,0.0
2020-05-25,Hospitalised Aged,35-44,256.0,1.0,0.0
2020-05-25,Aged,85+,2292.0,2.0,-5.0
2020-05-25,Hospitalised Aged,85+,459.0,0.0,0.0
2020-05-25,Total Covid Deaths,,1606.0,,-2.0
2020-05-25,Hospitalised Aged,25-34,192.0,1.0,-1.0
2020-05-25,Aged,15-24,1792.0,6.0,-16.0
2020-05-26,Hospitalised Aged,85+,459.0,0.0,0.0
2020-05-26,Aged,25-34,4122.0,3.0,-2.0
2020-05-26,Hospitalised Aged,65-74,570.0,1.0,1.0
2020-05-26,Confirmed Covid Deaths,,9.0,,9.0
2020-05-26,Hospitalised Aged,75-84,717.0,2.0,-1.0
2020-05-26,Hospitalised Aged,25-34,192.0,0.0,-1.0
2020-05-26,Unknown,,3.0,0.0,0.0
2020-05-26,Aged,35-44,4323.0,3.0,-8.0
2020-05-26,Aged,75-84,2221.0,2.0,-2.0
2020-05-26,Total Confirmed Covid Cases,,24735.0,,37.0
2020-05-26,Aged,65-74,1753.0,4.0,3.0
2020-05-26,Female,,14036.0,15.0,-3.0
2020-05-26,Hospitalised Aged,45-54,427.0,1.0,1.0
2020-05-26,Healthcare Workers Covid Cases,,8096.0,8.0,-2.0
2020-05-26,Hospitalised Aged,15-24,67.0,0.0,-1.0
2020-05-26,Requiring Covid Cases,,429.0,0.0,0.0
2020-05-26,Hospitalised Aged,35-44,256.0,0.0,-1.0
2020-05-26,Hospitalised Covid Cases,,3198.0,4.0,-2.0
2020-05-26,Aged,15-24,1797.0,5.0,-1.0
2020-05-26,Hospitalised Aged,1-4,19.0,0.0,0.0
